,arc,nommun,cvemun,region,dist_ori,dist_des,inm_30km,sc_30km,dis_tot,geometry,eventos,area,R1,R2,R3,R4,tipo_nodo,vul2r1,vul2r1_normalized
616,PG1530-PG1531,"Huixtla, Chiapas",7040.0,Desconocido,46.851,112.513,3,3,151.5475,POINT (-92.54080728914434 15.103894549825593),23755.0,437.7730141,0.015194124,0.066977378,0.010989629,0.488503223,intersectante,,
617,PG1530-PG1531,"Mazapa de Madero, Chiapas",7053.0,Desconocido,86.613,45.608,1,1,151.5475,POINT (-92.18619606652582 15.373202693014397),,104.3846732,0.01,0.01,0.010061852,0.498211613,intersectante,,
618,PG1530-PG1531,"Motozintla, Chiapas",7057.0,Desconocido,73.397,66.015,2,3,151.5475,POINT (-92.32945634334645 15.31512592990818),8.0,583.8595268,0.0113851,0.030399948,0.010247407,0.495542333,intersectante,,
619,PG1530-PG1531,"Tuzantan, Chiapas",7103.0,Desconocido,41.623,107.415,3,7,151.5475,POINT (-92.40256545603437 15.141401228135999),,206.5779701,0.011731375,0.01,0.010123704,0.494847908,intersectante,,
620,PG1530-PG1531,"Frontera Comalapa, Chiapas",7034.0,Sur,139.346,0.0,2,1,151.5475,POINT (-92.14222190000001 15.659013500000007),793.0,774.1338094,0.010346275,0.05789977,0.010371111,0.495857906,destino,11721.518651693787,0.4303867902892896
621,PG1261-PG1184,"San Miguel Tequixtepec, Oaxaca",20283.0,Sur,0.0,263.125,1,1,267.7068947,POINT (-97.340556 17.801944),,209.8098848,0.01,0.01,0.01,0.491095372,origen,,
622,PG1261-PG1184,"Heroica Ciudad de Huajuapan de Leon, Oaxaca",20039.0,Desconocido,81.98,181.364,1,1,267.7068947,POINT (-97.79827950128012 17.843278521359565),46.0,23.71054012,0.025236097,0.01345269,0.013154442,0.476152875,intersectante,,
623,PG1261-PG1184,"Heroica Ciudad de Huajuapan de Leon, Oaxaca",20039.0,Desconocido,81.98,181.364,1,1,267.7068947,POINT (-97.79827950128012 17.843278521359565),46.0,308.5903379,0.025236097,0.01345269,0.013154442,0.476152875,intersectante,,
624,PG1261-PG1184,"San Andres Dinicuiti, Oaxaca",20089.0,Desconocido,55.105,221.603,1,1,267.7068947,POINT (-97.68927267586916 17.696194796133412),,101.9202458,0.010346275,0.01,0.010061852,0.4976649,intersectante,,
625,PG1261-PG1184,"San Cristobal Suchixtlahuaca, Oaxaca",20129.0,Desconocido,12.2,250.925,1,1,267.7068947,POINT (-97.38236416552081 17.71527256874448),4.0,33.07836483,0.01,0.01,0.01,0.460364201,intersectante,,
626,PG1261-PG1184,"Santiago Cacaloxtepec, Oaxaca",20456.0,Desconocido,73.028,198.134,1,1,267.7068947,POINT (-97.73560354844113 17.72909160276587),,39.5097098,0.01,0.01,0.01,0.489525592,intersectante,,
627,PG1261-PG1184,"Villa Tejupam de la Union, Oaxaca",20486.0,Desconocido,27.417,238.104,1,1,267.7068947,POINT (-97.45732769160495 17.665147229222182),2.0,158.3272724,0.01,0.01,0.01,0.494467828,intersectante,,
628,PG1261-PG1184,"Villa de Tamazulapam del Progreso, Oaxaca",20540.0,Desconocido,42.078,222.211,1,1,267.7068947,POINT (-97.59694875609114 17.699886792139296),2.0,179.7697625,0.01207765,0.01,0.01,0.489607485,intersectante,,
629,PG1261-PG1184,"Zapotitlan Palmas, Oaxaca",20568.0,Desconocido,90.365,173.083,1,1,267.7068947,POINT (-97.83954184424584 17.881114390443727),,41.58395116,0.01,0.01,0.010123704,0.479048217,intersectante,,
