,filtered_secuencias,last_five_id,arc_sequences,start_id,end_id,region,suma_arcos,suma_dist
1230,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG769, PG774","PG956, PG841, PG921, PG769, PG774","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG774",PG1572,PG774,Centro,98055.0,3494.9000000000000
1231,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG769, PG887","PG956, PG841, PG921, PG769, PG887","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG887",PG1572,PG887,Centro,94123.5,3266.9000000000000
1232,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081, PG1082","PG841, PG921, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,115603.0,3214.3793040000000
1233,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081","PG956, PG841, PG921, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,104002.0,3124.9000000000000
1234,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081, PG1120","PG841, PG921, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3174.4676720000000
1235,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081, PG1082","PG921, PG961, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,,3315.4793040000000
1236,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081","PG841, PG921, PG961, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,,3226.0000000000000
1237,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081, PG1120","PG921, PG961, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3275.5676720000000
1238,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG769, PG774","PG995, PG956, PG921, PG769, PG774","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG769, PG769-PG774",PG1572,PG774,Centro,97481.0,3334.9000000000000
1239,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG769, PG887","PG995, PG956, PG921, PG769, PG887","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG769, PG769-PG887",PG1572,PG887,Centro,93549.5,3106.9000000000000
1240,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG1040, PG1081, PG1082","PG956, PG921, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,115029.0,3054.3793040000000
1241,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG1040, PG1081","PG995, PG956, PG921, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,103428.0,2964.9000000000000
1242,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG1040, PG1081, PG1120","PG956, PG921, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3014.4676720000000
1243,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081, PG1082","PG921, PG961, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,,3155.4793040000000
1244,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081","PG956, PG921, PG961, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,,3066.0000000000000
1245,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081, PG1120","PG921, PG961, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3115.5676720000000
1246,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG769, PG655","PG956, PG841, PG921, PG769, PG655","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG655",PG1572,PG655,Centro,94131.0,3447.9000000000000
1247,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG769, PG655, PG578","PG841, PG921, PG769, PG655, PG578","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG655, PG655-PG578",PG1572,PG578,Pacifico,95077.5,3607.1000000000000
1248,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG769, PG774","PG956, PG841, PG921, PG769, PG774","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG774",PG1572,PG774,Centro,98926.0,3495.1000000000000
1249,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG769, PG887","PG956, PG841, PG921, PG769, PG887","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG769, PG769-PG887",PG1572,PG887,Centro,94994.5,3267.1000000000000
1250,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081, PG1082","PG841, PG921, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,116474.0,3214.5793040000000
1251,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081","PG956, PG841, PG921, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,104873.0,3125.1000000000000
1252,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG1040, PG1081, PG1120","PG841, PG921, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3174.6676720000000
1253,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081, PG1082","PG921, PG961, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,,3315.6793040000000
1254,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081","PG841, PG921, PG961, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,,3226.2000000000000
1255,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG841, PG921, PG961, PG1040, PG1081, PG1120","PG921, PG961, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG841, PG841-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3275.7676720000000
1256,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG769, PG774","PG995, PG956, PG921, PG769, PG774","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG769, PG769-PG774",PG1572,PG774,Centro,98352.0,3335.1000000000000
1257,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG769, PG887","PG995, PG956, PG921, PG769, PG887","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG769, PG769-PG887",PG1572,PG887,Centro,94420.5,3107.1000000000000
1258,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG1040, PG1081, PG1082","PG956, PG921, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,115900.0,3054.5793040000000
1259,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG1040, PG1081","PG995, PG956, PG921, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,104299.0,2965.1000000000000
1260,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG1040, PG1081, PG1120","PG956, PG921, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3014.6676720000000
1261,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081, PG1082","PG921, PG961, PG1040, PG1081, PG1082","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1082",PG1572,PG1082,Centro,,3155.6793040000000
1262,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081","PG956, PG921, PG961, PG1040, PG1081","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081",PG1572,PG1081,Centro,,3066.2000000000000
1263,"PG1572, PG1533, PG1494, PG1417, PG1378, PG1339, PG1300, PG1262, PG1223, PG1224, PG1185, PG1146, PG1147, PG1108, PG1109, PG1070, PG1031, PG1032, PG994, PG995, PG956, PG921, PG961, PG1040, PG1081, PG1120","PG921, PG961, PG1040, PG1081, PG1120","PG1572-PG1533, PG1533-PG1494, PG1494-PG1417, PG1417-PG1378, PG1378-PG1339, PG1339-PG1300, PG1300-PG1262, PG1262-PG1223, PG1223-PG1224, PG1224-PG1185, PG1185-PG1146, PG1146-PG1147, PG1147-PG1108, PG1108-PG1109, PG1109-PG1070, PG1070-PG1031, PG1031-PG1032, PG1032-PG994, PG994-PG995, PG995-PG956, PG956-PG921, PG921-PG961, PG961-PG1040, PG1040-PG1081, PG1081-PG1120",PG1572,PG1120,Centro,,3115.7676720000000
