,sexo,edad,pais
17089,Hombre,35,Guatemala
17090,Hombre,21,Guatemala
17091,Hombre,34,Guatemala
17092,Hombre,23,Guatemala
17093,Hombre,35,Guatemala
17094,Hombre,45,Guatemala
17095,Hombre,38,Guatemala
17096,Hombre,24,Guatemala
17097,Hombre,43,Guatemala
17098,Hombre,45,Guatemala
17099,Hombre,35,Guatemala
17100,Hombre,29,Guatemala
17101,Mujer,30,Guatemala
17102,Hombre,53,Guatemala
17103,Hombre,44,Guatemala
17104,Hombre,28,Guatemala
17105,Hombre,36,Guatemala
17106,Hombre,34,Guatemala
17107,Hombre,55,Guatemala
17108,Hombre,42,Guatemala
17109,Hombre,32,Honduras
17110,Hombre,35,Guatemala
17111,Hombre,35,Guatemala
17112,Hombre,29,Guatemala
17113,Hombre,35,Guatemala
17114,Hombre,38,Guatemala
17115,Hombre,39,Guatemala
17116,Hombre,35,Guatemala
17117,Hombre,44,Guatemala
17118,Hombre,38,Guatemala
17119,Hombre,48,Guatemala
17120,Hombre,35,Guatemala
17121,Hombre,38,Guatemala
17122,Hombre,40,Guatemala
17123,Hombre,42,Guatemala
17124,Hombre,43,Guatemala
17125,Hombre,23,Guatemala
17126,Hombre,34,Guatemala
17127,Hombre,44,Guatemala
17128,Hombre,34,Guatemala
17129,Hombre,47,Guatemala
17130,Hombre,58,Guatemala
17131,Hombre,50,Guatemala
17132,Hombre,40,Guatemala
17133,Hombre,35,Guatemala
17134,Hombre,36,Guatemala
17135,Hombre,38,Guatemala
17136,Hombre,29,Guatemala
17137,Hombre,45,Guatemala
17138,Hombre,32,Guatemala
17139,Hombre,34,Guatemala
17140,Hombre,51,Guatemala
17141,Hombre,37,Guatemala
17142,Hombre,43,Guatemala
17143,Hombre,38,Guatemala
17144,Hombre,47,Guatemala
17145,Hombre,54,Guatemala
17146,Hombre,42,Guatemala
17147,Hombre,47,Guatemala
17148,Hombre,40,Guatemala
17149,Hombre,25,Guatemala
17150,Hombre,34,Guatemala
17151,Hombre,53,Guatemala
17152,Hombre,27,Guatemala
17153,Hombre,48,Guatemala
17154,Hombre,33,Guatemala
17155,Hombre,34,Guatemala
17156,Hombre,42,Guatemala
17157,Hombre,22,Guatemala
17158,Hombre,56,Guatemala
17159,Hombre,45,Guatemala
17160,Hombre,40,Guatemala
17161,Hombre,38,Guatemala
17162,Hombre,41,Guatemala
17163,Hombre,37,Guatemala
17164,Hombre,40,Guatemala
17165,Hombre,30,Guatemala
17166,Hombre,40,Guatemala
17167,Hombre,45,Guatemala
17168,Hombre,43,Guatemala
17169,Hombre,28,Guatemala
17170,Hombre,58,Guatemala
17171,Hombre,39,Guatemala
17172,Hombre,38,Guatemala
17173,Hombre,34,Guatemala
17174,Hombre,32,Guatemala
17175,Hombre,35,Guatemala
17176,Hombre,39,Guatemala
17177,Hombre,52,Guatemala
17178,Hombre,26,Guatemala
17179,Hombre,35,Guatemala
17180,Hombre,58,Guatemala
17181,Hombre,42,Guatemala
17182,Hombre,40,Guatemala
17183,Hombre,44,Guatemala
17184,Hombre,48,Guatemala
17185,Hombre,45,Guatemala
17186,Hombre,42,Guatemala
17187,Hombre,36,Guatemala
17188,Hombre,40,Guatemala
17189,Hombre,25,Guatemala
17190,Hombre,27,Guatemala
17191,Hombre,45,Guatemala
17192,Hombre,28,Guatemala
17193,Hombre,20,Guatemala
17194,Hombre,27,Guatemala
17195,Hombre,28,Guatemala
17196,Hombre,27,Guatemala
17197,Hombre,43,Guatemala
17198,Hombre,45,Guatemala
17199,Hombre,40,Guatemala
17200,Hombre,43,Guatemala
17201,Hombre,45,Guatemala
17202,Hombre,43,Guatemala
17203,Hombre,46,Guatemala
17204,Hombre,33,Guatemala
17205,Hombre,36,Guatemala
17206,Hombre,35,Guatemala
17207,Hombre,38,Guatemala
17208,Hombre,68,Guatemala
17209,Hombre,39,Guatemala
17210,Hombre,42,Guatemala
17211,Hombre,46,Guatemala
17212,Hombre,41,Guatemala
17213,Hombre,46,Guatemala
17214,Hombre,46,Guatemala
17215,Hombre,35,Guatemala
17216,Hombre,28,Guatemala
17217,Hombre,25,Guatemala
17218,Hombre,58,Guatemala
17219,Hombre,37,Guatemala
17220,Hombre,29,Guatemala
17221,Hombre,34,Guatemala
17222,Hombre,27,Guatemala
17223,Hombre,23,Guatemala
17224,Hombre,36,Guatemala
17225,Hombre,48,Guatemala
17226,Hombre,47,Guatemala
17227,Hombre,48,Guatemala
17228,Hombre,60,Guatemala
17229,Hombre,48,Guatemala
17230,Hombre,36,Guatemala
17231,Hombre,33,Guatemala
17232,Hombre,33,Guatemala
17233,Hombre,38,Guatemala
17234,Hombre,35,Guatemala
17235,Hombre,30,Guatemala
17236,Hombre,37,Guatemala
17237,Hombre,34,Guatemala
17238,Hombre,34,Guatemala
17239,Hombre,31,Guatemala
17240,Hombre,37,Guatemala
17241,Hombre,23,Guatemala
17242,Hombre,33,Guatemala
17243,Hombre,28,Guatemala
17244,Hombre,45,Guatemala
17245,Hombre,35,Guatemala
17246,Hombre,34,Guatemala
17247,Hombre,32,Guatemala
17248,Hombre,39,Guatemala
17249,Hombre,25,Guatemala
17250,Hombre,28,Guatemala
17251,Hombre,25,Guatemala
17252,Hombre,33,Guatemala
17253,Hombre,51,Guatemala
17254,Hombre,27,Guatemala
17255,Hombre,43,Guatemala
17256,Hombre,49,Guatemala
17257,Hombre,30,Guatemala
17258,Hombre,33,Guatemala
17259,Hombre,57,Guatemala
17260,Hombre,49,Guatemala
17261,Hombre,45,Guatemala
17262,Hombre,27,Guatemala
17263,Hombre,25,Guatemala
17264,Hombre,26,Guatemala
17265,Hombre,28,Guatemala
17266,Hombre,35,Guatemala
17267,Hombre,36,Guatemala
17268,Mujer,36,Guatemala
17269,Hombre,35,Guatemala
17270,Hombre,58,Guatemala
17271,Hombre,52,Guatemala
17272,Hombre,50,Guatemala
17273,Hombre,42,Guatemala
17274,Hombre,41,Guatemala
17275,Hombre,29,Guatemala
17276,Hombre,32,Guatemala
17277,Hombre,23,Guatemala
17278,Hombre,34,Guatemala
17279,Hombre,42,Guatemala
17280,Hombre,52,Guatemala
17281,Hombre,40,Guatemala
17282,Hombre,25,Guatemala
17283,Hombre,35,Guatemala
17284,Hombre,32,Guatemala
17285,Hombre,28,Guatemala
17286,Hombre,32,Guatemala
17287,Hombre,38,Guatemala
17288,Hombre,37,Guatemala
17289,Hombre,53,Guatemala
17290,Hombre,49,Guatemala
17291,Hombre,40,Guatemala
17292,Hombre,34,Guatemala
17293,Hombre,28,Guatemala
17294,Hombre,34,Guatemala
17295,Hombre,34,Guatemala
17296,Hombre,41,Guatemala
17297,Hombre,37,Guatemala
17298,Hombre,27,Guatemala
17299,Hombre,39,Guatemala
17300,Hombre,35,Guatemala
17301,Hombre,48,Guatemala
17302,Hombre,26,Guatemala
17303,Hombre,34,Guatemala
17304,Hombre,32,Guatemala
17305,Hombre,35,Guatemala
17306,Hombre,35,Guatemala
17307,Hombre,53,Guatemala
17308,Hombre,35,Guatemala
17309,Hombre,49,Guatemala
17310,Hombre,42,Guatemala
17311,Hombre,39,Guatemala
17312,Hombre,41,Guatemala
17313,Hombre,26,Guatemala
17314,Hombre,30,Guatemala
17315,Hombre,48,Guatemala
17316,Hombre,27,Honduras
17317,Hombre,36,Guatemala
17318,Hombre,26,Guatemala
17319,Hombre,27,Guatemala
17320,Hombre,26,Guatemala
17321,Hombre,41,Guatemala
17322,Hombre,34,Guatemala
17323,Hombre,34,Guatemala
17324,Hombre,34,Guatemala
17325,Hombre,38,Guatemala
17326,Hombre,29,Guatemala
17327,Hombre,34,Guatemala
17328,Hombre,38,Guatemala
17329,Hombre,31,Guatemala
17330,Hombre,57,Guatemala
17331,Hombre,27,Guatemala
17332,Hombre,34,Guatemala
17333,Hombre,30,Guatemala
17334,Hombre,34,Guatemala
17335,Hombre,31,Guatemala
17336,Hombre,34,Guatemala
17337,Hombre,35,Guatemala
17338,Hombre,28,Guatemala
17339,Hombre,38,Guatemala
17340,Hombre,30,Guatemala
17341,Hombre,37,Guatemala
17342,Hombre,26,Guatemala
17343,Hombre,37,Guatemala
17344,Hombre,37,Guatemala
17345,Hombre,28,Guatemala
17346,Hombre,32,Estados Unidos
17347,Hombre,35,Honduras
17348,Hombre,35,Guatemala
17349,Hombre,53,Guatemala
17350,Hombre,50,Guatemala
17351,Hombre,57,Guatemala
17352,Mujer,46,Guatemala
17353,Hombre,41,Guatemala
17354,Hombre,27,Guatemala
17355,Hombre,38,Guatemala
17356,Hombre,35,Guatemala
17357,Hombre,30,Guatemala
17358,Hombre,41,Guatemala
17359,Hombre,31,Guatemala
17360,Hombre,25,Guatemala
17361,Hombre,32,Guatemala
17362,Hombre,43,Guatemala
17363,Hombre,43,Guatemala
17364,Hombre,27,Guatemala
17365,Hombre,39,Guatemala
17366,Hombre,46,Guatemala
17367,Hombre,46,Guatemala
17368,Hombre,24,Guatemala
17369,Hombre,39,Guatemala
17370,Hombre,24,Guatemala
17371,Hombre,46,Guatemala
17372,Hombre,45,Guatemala
17373,Hombre,37,Guatemala
17374,Hombre,24,Honduras
17375,Hombre,45,Guatemala
17376,Hombre,27,Guatemala
17377,Hombre,34,Guatemala
17378,Hombre,29,Guatemala
17379,Hombre,42,Guatemala
17380,Hombre,45,Guatemala
17381,Hombre,36,Guatemala
17382,Hombre,42,Guatemala
17383,Hombre,67,Guatemala
17384,Hombre,35,Guatemala
17385,Hombre,42,Guatemala
17386,Hombre,52,Guatemala
17387,Hombre,36,Guatemala
17388,Hombre,42,Guatemala
17389,Hombre,39,Guatemala
17390,Hombre,28,Guatemala
17391,Hombre,30,Guatemala
17392,Hombre,32,Guatemala
17393,Hombre,37,Guatemala
17394,Hombre,28,Guatemala
17395,Hombre,29,Guatemala
17396,Hombre,41,Guatemala
17397,Hombre,30,Guatemala
17398,Hombre,29,Guatemala
17399,Hombre,36,Guatemala
17400,Hombre,53,Guatemala
17401,Hombre,39,Guatemala
17402,Hombre,38,Guatemala
17403,Hombre,38,Guatemala
17404,Hombre,34,Guatemala
17405,Hombre,30,Guatemala
17406,Hombre,39,Guatemala
17407,Hombre,29,Guatemala
17408,Hombre,37,Guatemala
17409,Hombre,29,Guatemala
17410,Hombre,26,Guatemala
17411,Hombre,49,Guatemala
17412,Hombre,37,Guatemala
17413,Hombre,24,Guatemala
17414,Hombre,36,Guatemala
17415,Hombre,35,Guatemala
17416,Hombre,28,Guatemala
17417,Hombre,45,Estados Unidos
17418,Hombre,38,Guatemala
17419,Hombre,27,Guatemala
17420,Hombre,42,Guatemala
17421,Hombre,45,Guatemala
17422,Hombre,24,Guatemala
17423,Hombre,24,Guatemala
17424,Hombre,35,Guatemala
17425,Hombre,40,Guatemala
17426,Hombre,43,Guatemala
17427,Hombre,40,Guatemala
17428,Hombre,25,Guatemala
17429,Hombre,25,Guatemala
17430,Hombre,42,Guatemala
17431,Hombre,41,Guatemala
17432,Hombre,34,Guatemala
17433,Hombre,34,Guatemala
17434,Hombre,28,Guatemala
17435,Hombre,42,Guatemala
17436,Hombre,39,Guatemala
17437,Hombre,40,Guatemala
17438,Hombre,31,Guatemala
17439,Hombre,26,Guatemala
17440,Hombre,25,Guatemala
17441,Hombre,36,Guatemala
17442,Hombre,26,Guatemala
17443,Hombre,30,Guatemala
17444,Hombre,32,Guatemala
17445,Hombre,30,Guatemala
17446,Hombre,28,Guatemala
17447,Hombre,27,Guatemala
17448,Hombre,42,Guatemala
17449,Hombre,34,Guatemala
17450,Hombre,41,Guatemala
17451,Hombre,25,Guatemala
17452,Hombre,38,Guatemala
17453,Hombre,31,Guatemala
17454,Hombre,45,Guatemala
17455,Hombre,38,Guatemala
17456,Hombre,27,Guatemala
17457,Hombre,28,Guatemala
17458,Hombre,39,Guatemala
17459,Hombre,41,Guatemala
17460,Hombre,27,Guatemala
17461,Mujer,40,Guatemala
17462,Hombre,43,Guatemala
17463,Hombre,28,Guatemala
17464,Hombre,41,Guatemala
17465,Hombre,34,Guatemala
17466,Hombre,32,Guatemala
17467,Hombre,43,Guatemala
17468,Hombre,28,Guatemala
17469,Hombre,29,Guatemala
17470,Hombre,42,Guatemala
17471,Hombre,31,Guatemala
17472,Hombre,33,Guatemala
17473,Hombre,34,Guatemala
17474,Hombre,34,Guatemala
17475,Hombre,52,Guatemala
17476,Hombre,40,Guatemala
17477,Hombre,34,Guatemala
17478,Hombre,38,Guatemala
17479,Hombre,47,Guatemala
17480,Hombre,25,Guatemala
17481,Hombre,40,Guatemala
17482,Hombre,38,Guatemala
17483,Hombre,35,Guatemala
17484,Hombre,42,Guatemala
17485,Hombre,35,Guatemala
17486,Hombre,43,Guatemala
17487,Hombre,43,Guatemala
17488,Hombre,31,Guatemala
17489,Hombre,34,Guatemala
17490,Hombre,35,Guatemala
17491,Hombre,34,Guatemala
17492,Hombre,47,Guatemala
17493,Hombre,25,Guatemala
17494,Hombre,38,Guatemala
17495,Hombre,42,Guatemala
17496,Hombre,27,Guatemala
17497,Hombre,38,Guatemala
17498,Hombre,27,Guatemala
17499,Hombre,47,Guatemala
17500,Hombre,27,Guatemala
17501,Hombre,24,Guatemala
17502,Hombre,35,Guatemala
17503,Hombre,23,Guatemala
17504,Hombre,31,Guatemala
17505,Hombre,39,Guatemala
17506,Hombre,44,Guatemala
17507,Hombre,29,Guatemala
17508,Hombre,47,Guatemala
17509,Hombre,35,Guatemala
17510,Hombre,48,Guatemala
17511,Hombre,42,Guatemala
17512,Hombre,41,Guatemala
17513,Hombre,54,Guatemala
17514,Hombre,45,Guatemala
17515,Hombre,45,Guatemala
17516,Hombre,60,Guatemala
17517,Hombre,32,Guatemala
17518,Hombre,30,Guatemala
17519,Hombre,35,Guatemala
17520,Hombre,34,Guatemala
17521,Hombre,39,Guatemala
17522,Hombre,38,Guatemala
17523,Hombre,35,Guatemala
17524,Hombre,39,Guatemala
17525,Hombre,36,Guatemala
17526,Hombre,35,Guatemala
17527,Hombre,34,Guatemala
17528,Hombre,31,Guatemala
17529,Hombre,40,Guatemala
17530,Hombre,25,Guatemala
17531,Hombre,35,Guatemala
17532,Hombre,35,Guatemala
17533,Hombre,30,Guatemala
17534,Hombre,35,Guatemala
17535,Hombre,32,Guatemala
17536,Hombre,28,Guatemala
17537,Hombre,32,Guatemala
17538,Hombre,43,Guatemala
17539,Hombre,35,Guatemala
17540,Hombre,49,Guatemala
17541,Hombre,25,Guatemala
17542,Hombre,35,Guatemala
17543,Hombre,32,Guatemala
17544,Hombre,25,Guatemala
17545,Hombre,52,Guatemala
17546,Hombre,35,Guatemala
17547,Mujer,54,Guatemala
17548,Hombre,30,Guatemala
17549,Hombre,34,Guatemala
17550,Hombre,24,Guatemala
17551,Hombre,28,Guatemala
17552,Hombre,26,Guatemala
17553,Hombre,50,Guatemala
17554,Hombre,48,Guatemala
17555,Hombre,57,Guatemala
17556,Hombre,38,Guatemala
17557,Hombre,32,Guatemala
17558,Hombre,38,Guatemala
17559,Hombre,43,Guatemala
17560,Hombre,44,Guatemala
17561,Hombre,67,Guatemala
17562,Hombre,39,Guatemala
17563,Hombre,28,Guatemala
17564,Hombre,25,Guatemala
17565,Hombre,26,Guatemala
17566,Hombre,31,Guatemala
17567,Hombre,34,Guatemala
17568,Hombre,25,Guatemala
17569,Hombre,29,Guatemala
17570,Hombre,25,Guatemala
17571,Hombre,46,Guatemala
17572,Hombre,24,Guatemala
17573,Hombre,30,Guatemala
17574,Hombre,31,Guatemala
17575,Hombre,31,Guatemala
17576,Hombre,25,Guatemala
17577,Hombre,35,Guatemala
17578,Hombre,30,Honduras
17579,Hombre,30,Guatemala
17580,Hombre,35,Guatemala
17581,Hombre,28,Guatemala
17582,Hombre,29,Honduras
17583,Hombre,28,Guatemala
17584,Hombre,29,Guatemala
17585,Hombre,29,Honduras
17586,Hombre,28,Guatemala
17587,Hombre,29,Guatemala
17588,Hombre,28,Guatemala
17589,Hombre,29,Guatemala
17590,Hombre,28,Guatemala
17591,Hombre,31,Guatemala
17592,Hombre,21,Guatemala
17593,Hombre,33,Guatemala
17594,Hombre,55,Guatemala
17595,Hombre,33,Guatemala
17596,Hombre,28,Guatemala
17597,Hombre,25,Guatemala
17598,Hombre,37,Guatemala
17599,Hombre,29,Guatemala
17600,Hombre,27,Guatemala
17601,Hombre,29,Guatemala
17602,Hombre,28,Guatemala
17603,Hombre,33,Guatemala
17604,Hombre,25,Guatemala
17605,Hombre,29,Guatemala
17606,Hombre,38,Guatemala
17607,Hombre,58,Guatemala
17608,Hombre,50,Guatemala
17609,Mujer,35,Honduras
17610,Hombre,32,Guatemala
17611,Hombre,33,Guatemala
17612,Hombre,42,Guatemala
17613,Hombre,42,Guatemala
17614,Hombre,23,Guatemala
17615,Hombre,41,Guatemala
17616,Hombre,45,Guatemala
17617,Hombre,32,Guatemala
17618,Hombre,62,Guatemala
17619,Hombre,35,Guatemala
17620,Hombre,40,Guatemala
17621,Hombre,31,Guatemala
17622,Hombre,48,Guatemala
17623,Hombre,42,Guatemala
17624,Hombre,26,Guatemala
17625,Hombre,26,Guatemala
17626,Hombre,25,Guatemala
17627,Hombre,35,Guatemala
17628,Hombre,42,Guatemala
17629,Hombre,35,Guatemala
17630,Hombre,31,Guatemala
17631,Hombre,33,Guatemala
17632,Hombre,34,Guatemala
17633,Hombre,24,Guatemala
17634,Hombre,31,Guatemala
17635,Hombre,29,Guatemala
17636,Hombre,27,Guatemala
17637,Hombre,29,Guatemala
17638,Hombre,38,Guatemala
17639,Hombre,25,Guatemala
17640,Hombre,38,Guatemala
17641,Hombre,32,Guatemala
17642,Hombre,43,Guatemala
17643,Hombre,34,Guatemala
17644,Hombre,32,Guatemala
17645,Hombre,29,Guatemala
17646,Hombre,32,Guatemala
17647,Hombre,32,Guatemala
17648,Hombre,44,Guatemala
17649,Hombre,27,Guatemala
17650,Hombre,26,Guatemala
17651,Hombre,31,Guatemala
17652,Hombre,42,Guatemala
17653,Hombre,28,Guatemala
17654,Hombre,32,Guatemala
17655,Hombre,26,Guatemala
17656,Hombre,35,Guatemala
17657,Hombre,32,Guatemala
17658,Hombre,35,Guatemala
17659,Hombre,40,Guatemala
17660,Hombre,32,Guatemala
17661,Hombre,32,Guatemala
17662,Hombre,56,Guatemala
17663,Hombre,57,Guatemala
17664,Hombre,32,Guatemala
17665,Hombre,61,Guatemala
17666,Hombre,47,Guatemala
17667,Hombre,49,Guatemala
17668,Hombre,31,Guatemala
17669,Hombre,40,Guatemala
17670,Hombre,39,Guatemala
17671,Hombre,32,Guatemala
17672,Hombre,32,Guatemala
17673,Hombre,43,Guatemala
17674,Hombre,36,Guatemala
17675,Hombre,29,Guatemala
17676,Hombre,48,Guatemala
17677,Hombre,42,Guatemala
17678,Hombre,32,Guatemala
17679,Hombre,35,Guatemala
17680,Hombre,32,Guatemala
17681,Hombre,41,Guatemala
17682,Hombre,25,Guatemala
17683,Hombre,43,Guatemala
17684,Hombre,36,Guatemala
17685,Hombre,43,Guatemala
17686,Hombre,39,Guatemala
17687,Hombre,28,Guatemala
17688,Hombre,35,Guatemala
17689,Hombre,35,Guatemala
17690,Hombre,28,Guatemala
17691,Hombre,28,Guatemala
17692,Hombre,34,Guatemala
17693,Hombre,27,Guatemala
17694,Hombre,41,Guatemala
17695,Hombre,30,Guatemala
17696,Hombre,43,Guatemala
17697,Hombre,30,Guatemala
17698,Hombre,34,Guatemala
17699,Hombre,26,Guatemala
17700,Hombre,46,Guatemala
17701,Hombre,24,Guatemala
17702,Hombre,43,Guatemala
17703,Hombre,53,Guatemala
17704,Hombre,42,Guatemala
17705,Hombre,35,Guatemala
17706,Hombre,47,Guatemala
17707,Hombre,38,Guatemala
17708,Hombre,40,Guatemala
17709,Hombre,52,Guatemala
17710,Hombre,45,Guatemala
17711,Hombre,45,Guatemala
17712,Hombre,35,Estados Unidos
17713,Hombre,35,Guatemala
17714,Mujer,39,Guatemala
17715,Mujer,38,El Salvador
17716,Mujer,23,Estados Unidos
17717,Mujer,29,Estados Unidos
17718,Mujer,30,Honduras
17719,Mujer,29,Honduras
17720,Mujer,38,Guatemala
17721,Mujer,23,Estados Unidos
17722,Mujer,27,Estados Unidos
17723,Mujer,42,Estados Unidos
17724,Mujer,34,El Salvador
17725,Mujer,34,Honduras
17726,Mujer,45,Honduras
17727,Mujer,55,Honduras
17728,Mujer,20,Estados Unidos
17729,Mujer,24,El Salvador
17730,Mujer,38,Honduras
17731,Mujer,25,Estados Unidos
17732,Mujer,28,Estados Unidos
17733,Mujer,38,Honduras
17734,Mujer,24,Honduras
17735,Mujer,30,El Salvador
17736,Mujer,42,Honduras
17737,Mujer,27,Estados Unidos
17738,Mujer,35,Honduras
17739,Mujer,50,Honduras
17740,Mujer,21,Guatemala
17741,Mujer,30,Honduras
17742,Mujer,35,Honduras
17743,Mujer,27,Honduras
17744,Mujer,35,Guatemala
17745,Mujer,35,Guatemala
17746,Mujer,52,Guatemala
17747,Mujer,35,Guatemala
17748,Mujer,22,Honduras
17749,Mujer,36,Guatemala
17750,Mujer,48,Guatemala
17751,Mujer,34,Guatemala
17752,Mujer,30,Guatemala
17753,Mujer,35,Guatemala
17754,Mujer,39,Guatemala
17755,Mujer,32,Honduras
17756,Mujer,27,Guatemala
17757,Mujer,56,Guatemala
17758,Mujer,30,Guatemala
17759,Mujer,32,Honduras
17760,Mujer,30,Guatemala
17761,Mujer,38,Guatemala
17762,Mujer,35,Guatemala
17763,Mujer,34,Guatemala
17764,Mujer,29,Guatemala
17765,Mujer,29,Guatemala
17766,Mujer,35,Guatemala
17767,Mujer,48,Guatemala
17768,Mujer,32,Guatemala
17769,Mujer,40,Guatemala
17770,Mujer,26,Guatemala
17771,Mujer,30,Guatemala
17772,Mujer,32,Guatemala
17773,Mujer,43,Guatemala
17774,Mujer,32,Guatemala
17775,Mujer,25,Guatemala
17776,Mujer,38,Guatemala
17777,Mujer,32,Guatemala
17778,Mujer,45,Guatemala
17779,Mujer,42,Guatemala
17780,Mujer,33,Guatemala
17781,Mujer,29,Guatemala
17782,Mujer,32,Guatemala
17783,Mujer,34,Guatemala
17784,Mujer,36,Guatemala
17785,Mujer,31,Honduras
17786,Mujer,35,Guatemala
17787,Mujer,26,Honduras
17788,Mujer,48,Honduras
17789,Mujer,63,Guatemala
17790,Mujer,26,Guatemala
17791,Mujer,39,Guatemala
17792,Mujer,47,Guatemala
17793,Hombre,38,Guatemala
17794,Mujer,50,Guatemala
17795,Mujer,35,Guatemala
17796,Mujer,39,Guatemala
17797,Mujer,34,Guatemala
17798,Mujer,32,Guatemala
17799,Mujer,39,Guatemala
17800,Mujer,30,Guatemala
17801,Mujer,34,Guatemala
17802,Mujer,40,Guatemala
17803,Mujer,34,Guatemala
17804,Mujer,34,Guatemala
17805,Mujer,37,Guatemala
17806,Mujer,35,Guatemala
17807,Mujer,35,Guatemala
17808,Mujer,45,Guatemala
17809,Mujer,35,Guatemala
17810,Mujer,34,Honduras
17811,Mujer,32,Guatemala
17812,Mujer,54,Guatemala
17813,Mujer,33,Guatemala
17814,Mujer,42,Honduras
17815,Mujer,34,Guatemala
17816,Mujer,36,Guatemala
17817,Mujer,39,Guatemala
17818,Mujer,48,Honduras
17819,Mujer,53,Honduras
17820,Mujer,34,Guatemala
17821,Mujer,34,Honduras
17822,Mujer,32,Guatemala
17823,Mujer,27,Guatemala
17824,Mujer,33,Honduras
17825,Mujer,35,Guatemala
17826,Mujer,21,Guatemala
17827,Mujer,43,Honduras
17828,Mujer,36,Honduras
17829,Mujer,35,Guatemala
17830,Mujer,39,Guatemala
17831,Mujer,42,Guatemala
17832,Mujer,35,Guatemala
17833,Mujer,45,Honduras
17834,Mujer,42,Honduras
17835,Mujer,55,Guatemala
17836,Mujer,38,Guatemala
17837,Mujer,54,Guatemala
17838,Mujer,48,Guatemala
17839,Mujer,32,Honduras
17840,Mujer,42,Guatemala
17841,Mujer,41,Guatemala
17842,Mujer,43,Guatemala
17843,Mujer,34,Guatemala
17844,Mujer,40,Guatemala
17845,Mujer,19,Honduras
17846,Hombre,17,Guatemala
17847,Hombre,24,Estados Unidos
17848,Mujer,30,El Salvador
17849,Hombre,30,Guatemala
17850,Hombre,36,Guatemala
17851,Hombre,35,Guatemala
17852,Hombre,31,Guatemala
17853,Hombre,24,Guatemala
17854,Hombre,22,Guatemala
17855,Hombre,30,Guatemala
17856,Hombre,30,Guatemala
17857,Hombre,31,Guatemala
17858,Hombre,19,Guatemala
17859,Mujer,25,Guatemala
17860,Hombre,28,Guatemala
17861,Hombre,26,Guatemala
17862,Hombre,41,Guatemala
17863,Mujer,30,Guatemala
17864,Mujer,39,Guatemala
17865,Hombre,48,Guatemala
17866,Hombre,36,Guatemala
17867,Hombre,33,Guatemala
17868,Hombre,31,Guatemala
17869,Hombre,36,Guatemala
17870,Hombre,28,Guatemala
17871,Hombre,40,Guatemala
17872,Hombre,32,Estados Unidos
17873,Hombre,25,Estados Unidos
17874,Hombre,32,Estados Unidos
17875,Hombre,33,Estados Unidos
17876,Hombre,34,Estados Unidos
17877,Hombre,40,Guatemala
17878,Hombre,35,Guatemala
17879,Hombre,34,Estados Unidos
17880,Mujer,45,El Salvador
17881,Hombre,35,Estados Unidos
