Folio,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro
28708,3,222208,1,1,1,2,32,1,3,2,-2,2,2,6,2,5,2,1,4,2,2,0,2,2,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,5,503,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,24,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,2,1,1,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,30,999999997,97,2,999999997,97,2,999999997,97,12,2,2,-23,-23,-23,-23,-23,-23,1,1,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,1,6,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,2,2,1,1,2,48,48309,9999999997,6,4,5,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48309,9999999997,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
28108,3,192208,1,1,1,1,41,1,3,2,-2,2,2,6,2,6,1,-3,2,0,2,0,2,1,1,0,1,1,2,-6,-6,-6,-6,1,2,2,2,2,16,1621,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,6,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,1,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,10,999999997,97,13,999999997,97,10,999999997,97,2,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20030001,2,2,1,6,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,12,12023,1202337775,2,5,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,6,2,2,2,4,2,-38,12,12086,9999999999,10,6,1,712,9,6,400,2,3,236,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,12,2012,0,0,-49,1,-50,-50,3,0,1
26408,3,192208,1,1,1,1,42,1,3,3,-2,2,2,3,2,1,1,-3,4,2,2,0,2,1,1,3,5,3,1,2,2,-7,3,1,1,1,1,2,3,301,97,5,-11,-11,-11,-11,-11,-11,-11,12,12007,1200768525,10,6,1,-15,2,8,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,3,1,2,1,1705015,3,1,2,1,6000,2,2,2,2,2,2,-22,-22,7,999999997,97,99,999999999,99,2,999999997,97,1,3,2,-23,-23,-23,-23,-23,-23,1,2,1,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,1,2,1,3,1,6000,2,1,1,6000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,12,12007,1200768525,2,5,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,4,6,1,1,1,4,2,-38,12,12007,1200768525,10,6,1,712,10,6,3500,2,3,236,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2013,0,0,-49,1,-50,-50,4,0,1
24108,3,182208,1,1,1,2,28,1,3,4,-2,2,2,3,2,6,2,2,4,0,4,0,3,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,1,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,999999997,97,2,999999997,97,2,20010001,2,2,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,3,4,4,1,1,1,1,1,1,3,-37,-37,-37,1,1,1,2,7,2,2,2,2,4,2,-38,48,48309,9999999997,1,3,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,5,0,1
24008,3,182208,1,1,1,2,21,1,3,2,-2,2,2,6,2,6,2,2,2,0,2,0,1,2,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,16,1609,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,1,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,2,999999997,97,28,999999997,97,2,20010001,2,3,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,16000,2,2,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,4,4,3,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,12,2,2,2,2,4,2,-38,48,48309,9999999997,14,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
19208,3,172208,1,1,1,1,20,1,5,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,801,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,2,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,3,30030001,2,4,40030001,2,2,20020185,2,5,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,1,7,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,6,6037,603713756,6,4,5,1,1,1,1,1,1,2,-37,-37,-37,1,1,1,2,28,2,2,2,2,4,2,-38,6,6037,603713756,28,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,2,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,1,0,1
18708,3,172208,1,1,1,1,39,1,5,1,1,2,2,6,2,1,1,-3,3,1,2,0,1,1,1,1,5,1,2,-6,-6,-6,-6,1,2,2,2,2,18,1804,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1705015,0,2,-20,1,1500,2,1,2,2,2,2,-22,-22,12,120750001,2,7,999999997,97,19,999999997,97,4,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,3,1,3,1,1500,2,6,1,2000,2,1,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,99997,9999999997,5,1,99,1,1,2,1,2,2,2,-37,-37,-37,2,2,2,2,2,3,2,2,2,4,2,-38,48,99997,9999999997,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2019,2,2,1,-46,-46,7,2022,1,1,0,1,-50,-50,1,0,1
17108,3,122208,1,1,1,1,42,1,3,3,-2,2,2,3,2,1,1,-3,4,1,3,0,2,1,1,3,0,3,1,1,1,2,3,1,2,2,2,2,3,308,99,5,-11,-11,-11,-11,-11,-11,-11,48,48015,4801535984,5,6,1,-15,1,-17,712,2,1,2,2,2,2,2,2,2,9,6,2000,2,4,236,2,2,1,3,2,1,1705015,3,2,-20,1,1500,2,1,2,2,2,2,-22,-22,28,280210001,2,13,130080001,2,19,190390001,2,1,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,1,1500,2,1,1,2000,2,2,1,1,2,2,2,-31,-31,0,1,1,2,2,-33,0,-34,-34,-34,-34,48,48015,4801535984,3,3,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,5,2,1,2,4,2,-38,48,48015,4801535984,5,6,-40,-40,-40,-40,-40,-40,-40,-40,1,12,500,2,4,1,0,-43,-43,-43,-43,1,-46,-46,3,2017,0,0,-49,1,-50,-50,4,3,1
16708,3,122208,1,1,1,1,21,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,504,99,2,8,801,2,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,2,5,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,2,1,1705015,0,2,-20,1,1000,2,1,1,2,2,2,-22,-22,14,140080001,2,7,70150001,2,1,10030001,2,3,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,2,-27,1,1000,2,1,1,2000,2,2,1,1,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,3,2,2,2,4,2,-38,48,48309,9999999997,3,3,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,4,2022,0,0,-49,1,-50,-50,2,0,1
16608,3,122208,1,1,1,1,33,1,3,3,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,5,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,301,97,2,3,318,1,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,2,1,1705015,0,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,20,204130078,2,7,70090001,2,20,200670001,2,2,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20030001,1,2,1,3,1,1500,2,1,3,1500,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48141,4814124000,5,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,5,2,2,2,4,2,-38,48,48141,4814124000,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,6,2022,0,0,-49,1,-50,-50,4,0,1
15908,3,122208,1,1,1,1,36,1,1,2,-2,2,2,3,2,5,1,-3,5,0,5,0,1,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,5,501,2,2,5,501,2,-13,-13,-13,-13,-13,-13,-13,30,6,2,8,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,1,1,1705015,3,2,-20,1,16000,2,2,2,2,2,2,-22,-22,26,260420001,2,1,10070001,2,3,30030001,2,2,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20030001,1,2,2,-27,1,16000,2,7,1,0,0,-30,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,18,18023,1802325324,2,4,5,1,1,1,1,1,1,2,-37,-37,-37,1,1,1,2,25,2,2,2,2,4,2,-38,18,18023,1802325324,10,6,1,712,8,6,800,2,4,236,1,14,250,4,2,1,0,-43,-43,-43,-43,1,-46,-46,3,2010,0,0,-49,1,-50,-50,3,0,1
15608,3,122208,1,1,1,1,31,1,3,2,-2,2,2,6,2,3,1,-3,2,0,1,1,1,1,1,0,1,1,2,-6,-6,-6,-6,1,2,2,2,2,10,1001,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,1,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,32,320560001,2,99,999999999,99,2,20010001,2,3,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,1,1,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,4,4,5,1,1,1,1,1,1,2,-37,-37,-37,1,1,1,2,8,2,2,2,2,4,2,-38,48,48309,9999999997,8,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,1,-44,2019,2,2,1,-46,-46,4,2019,1,0,-49,1,-50,-50,3,0,1
12708,3,102208,1,1,1,2,19,1,3,2,-2,2,2,6,2,6,2,2,4,1,3,0,2,2,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,301,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,2,1,1705015,0,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,4,40020001,2,7,70190001,2,19,190390001,2,2,3,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,3,1,2500,2,6,3,2500,2,1,1,1,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999999,5,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,3,2,2,2,4,2,-38,48,48309,9999999999,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
12308,3,102208,1,1,1,2,28,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,16,1607,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,421,1,2,2,2,2,2,2,2,2,8,6,1500,4,3,463,2,2,1,2,2,1,1705015,0,2,-20,1,1000,2,1,1,2,2,2,-22,-22,7,70270001,2,10,100230001,2,14,140700001,2,2,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,2,-27,1,1000,2,1,1,1500,2,2,1,1,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,5,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,48309,9999999997,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,2,4,1
9708,3,82208,1,1,1,1,36,1,3,2,-2,2,2,6,2,1,1,-3,3,1,2,0,1,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,4,404,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,421,1,2,2,2,1,1,2,2,2,8,6,4500,4,4,312,1,1,2,96,1,1,1705015,0,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,10,100230001,2,14,140220001,2,25,250140001,2,1,5,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,2,2,-27,2,-28,-28,-28,-28,2000,4,2,1,1,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48141,4814124000,5,1,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,3,2,2,2,4,2,-38,48,48141,4814124000,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,4,1
8108,3,52208,1,1,1,1,28,1,2,4,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,2,210,97,5,-11,-11,-11,-11,-11,-11,-11,6,6017,601757540,2,6,1,-15,1,-17,961,2,1,2,2,2,2,1,2,2,7,5,1500,2,3,561,2,2,1,2,2,1,1705015,0,2,-20,1,5000,4,1,1,2,2,2,-22,-22,10,100230001,2,7,70150001,2,10,100230001,2,2,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,3,1,3,1,3000,2,7,1,5000,2,1,1,1,2,2,2,-31,-31,2,2,1,1,2,-33,1,0,-35,-35,0,34,34039,3403971430,2,3,2,1,2,2,2,2,1,2,-37,-37,-37,2,2,2,2,6,5,2,2,2,4,2,-38,34,34039,3403921000,4,6,-40,-40,-40,-40,-40,-40,-40,-40,2,5,300,2,3,1,0,-43,-43,-43,-43,1,-46,-46,1,2018,0,0,-49,1,-50,-50,5,6,1
7908,3,52208,1,1,1,1,35,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,801,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,2,1,1705015,0,2,-20,1,5000,2,1,1,2,2,2,-22,-22,4,40020001,2,7,70090001,2,19,190390001,2,3,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,3,1,3,1,5000,2,6,1,5000,2,2,1,1,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,2,2068,9999999999,3,2,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,5,5,2,2,2,4,2,-38,5,5001,9999999999,4,6,1,611,10,5,3000,2,5,111,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,3,2019,0,0,-49,1,-50,-50,3,0,1
7808,3,52208,1,1,1,1,48,1,3,3,-2,2,2,4,2,1,1,-3,5,2,3,0,2,1,1,5,5,5,1,2,2,-7,2,1,1,2,2,2,3,304,99,5,-11,-11,-11,-11,-11,-11,-11,48,48015,4801535984,7,6,1,-15,2,8,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,2,1,1705015,4,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,1,10070001,2,7,70090001,2,13,130030001,2,5,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,1,2000,2,4,1,3000,2,2,1,1,2,2,2,-31,-31,3,2,1,1,2,-33,0,-34,-34,-34,-34,48,48015,4801535984,4,2,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,5,2,1,2,4,2,-38,48,48015,4801535984,7,6,1,712,8,6,1500,2,3,236,1,12,500,3,4,1,0,-43,-43,-43,-43,1,-46,-46,9,2015,1,0,-49,1,-50,-50,4,0,1
6808,3,52208,1,1,1,1,20,1,2,2,-2,2,2,6,2,6,2,2,99,0,2,0,3,2,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,1,2,5,512,99,2,5,501,2,-13,-13,-13,-13,-13,-13,-13,20,6,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,1,1,1705015,3,2,-20,1,45000,2,2,2,2,2,2,-22,-22,7,70270001,2,2,20010001,2,2,999999997,97,5,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20000000,3,2,1,8,1,45000,2,2,1,0,0,-30,2,2,2,2,2,-31,-31,3,1,1,2,2,-33,0,-34,-34,-34,-34,48,48011,9999999997,3,4,4,1,2,1,1,1,1,2,-37,-37,-37,1,1,2,2,6,3,2,2,2,4,2,-38,48,48011,9999999998,9,6,1,922,11,6,99999,99,99,236,1,10,500,2,4,1,1,-44,9999,2,2,1,-46,-46,97,2014,0,0,-49,1,-50,-50,3,0,1
2408,3,32208,1,1,1,1,21,1,6,1,1,2,2,6,2,6,2,2,5,2,3,0,1,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,4,404,97,2,8,801,1,-13,-13,-13,-13,-13,-13,-13,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,2,1,1,1705015,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,21,211640001,2,19,190210001,2,19,190390001,2,3,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,3,2,-27,2,-28,-28,-28,-28,3000,4,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,5,1,1,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,1,3,2,2,2,4,2,-38,48,48309,9999999997,1,3,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,1,-44,2022,2,2,1,-46,-46,7,2022,0,0,-49,1,-50,-50,2,0,1
32909,3,302209,1,1,1,1,39,1,3,2,-2,2,2,3,2,6,1,-3,5,2,3,0,2,1,1,0,1,5,1,2,1,2,3,2,2,2,2,2,9,901,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,30,6,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,2,96,2,1,1705015,4,2,-20,1,15000,2,2,2,2,2,2,-22,-22,2,20040001,2,3,30080001,2,19,190390001,2,1,5,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,10,2,1,3,1,15000,2,4,1,15000,2,1,2,2,2,2,2,-31,-31,3,1,1,2,2,-33,0,-34,-34,-34,-34,39,39061,3906133838,1,3,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,11,6,2,2,2,4,2,-38,12,12133,1213374125,11,6,1,511,8,6,1000,2,3,722,1,3,500,2,5,1,0,-43,-43,-43,-43,1,-46,-46,5,2012,0,0,-49,1,-50,-50,3,0,1
30609,3,282209,1,1,1,1,22,1,3,3,-2,2,2,3,2,6,2,2,5,0,3,2,0,2,1,0,3,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,5,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1705015,3,1,5,1,9000,2,2,2,2,2,2,-22,-22,28,280270001,2,7,70650001,2,28,280250001,2,3,3,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,3,2,1,3,1,8000,2,4,1,8000,2,1,2,2,2,2,2,-31,-31,0,4,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,15,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,4,0,1
