folio,unidad,ciudad,trim,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro,estrato,upm,ponfin3
24911,182211,1,4,1,1,1,32,1,3,1,1,2,2,2,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,304,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,21,211640001,2,12,120010001,2,2,20010001,2,13,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,5,2,-28,-28,-28,-28,5000,4,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,3,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011182211,15.2244318115625
25210,262210,1,4,1,1,1,21,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,5,0,5,0,-5,-5,-5,-5,-5,1,2,1,2,2,5,502,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,3,2,1,96,1,1,1217001,0,2,-20,1,13000,2,1,1,2,2,2,-22,-22,19,190310313,2,26,999999997,97,30,302040001,2,10,2,2,-23,-23,-23,-23,-23,-23,1,1,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,999999999,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,1,1011,1011262210,10.9772727225
25211,182211,1,4,1,1,1,58,1,3,2,-2,1,2,3,2,1,1,-3,7,2,3,2,3,2,3,3,5,5,2,-6,-6,-6,-6,2,2,2,2,2,10,1010,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,3,2,1,1312047,3,2,-20,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,1,1011,1011182211,15.2244318115625
25310,262210,1,4,1,1,1,31,1,3,2,-2,1,1,6,1,6,1,-3,1,-4,-4,-4,-4,-4,5,0,5,0,-5,-5,-5,-5,-5,1,2,1,2,2,18,1803,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705099,0,2,-20,1,10000,2,1,1,2,2,2,-22,-22,27,270040001,2,19,190050001,2,25,250080001,2,15,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,15,2,1,3,1,10000,2,6,1,15000,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011262210,10.9772727225
25311,182211,1,4,1,1,1,68,1,3,3,-2,2,2,3,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,3,5,2,-6,-6,-6,-6,2,2,2,2,2,5,502,1,5,-11,-11,-11,-11,-11,-11,-11,37,37175,3717507720,26,6,1,-15,2,8,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,3,96,2,1,1217001,3,2,-20,1,6000,2,2,2,2,2,2,-22,-22,21,210150001,2,28,280380001,2,1,10110001,2,17,2,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,6,2,1,3,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,2,0,-35,-35,2,17,17031,1703114000,3,4,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,6,2,2,2,4,2,-38,17,17031,1703114000,26,6,1,731,10,6,3500,2,3,337,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,1996,0,0,-49,1,-50,-50,4,0,1,1011,1011182211,15.2244318115625
25410,262210,1,4,1,1,1,28,1,6,1,1,2,2,6,2,6,2,2,5,1,3,1,0,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,306,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,2,1,1,1705099,0,2,-20,1,12500,2,1,1,2,2,2,-22,-22,19,190390001,2,13,130810001,2,12,120500001,2,25,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,3,1,12500,2,7,1,12500,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48215,4821545384,13,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011262210,10.9772727225
25411,182211,1,4,1,1,1,49,1,3,2,-2,2,2,3,2,1,1,-3,5,2,3,0,3,1,1,3,1,3,1,2,1,2,2,2,2,2,2,2,16,1613,99,5,-11,-11,-11,-11,-11,-11,-11,42,42005,4200557976,12,6,1,-15,2,8,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,2,96,2,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,27,270160001,2,19,190390001,2,13,130500001,2,28,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,4,2,1,4,2,-28,-28,-28,-28,4000,2,1,2,2,2,2,2,-31,-31,2,1,2,-32,2,-33,0,-34,-34,-34,-34,42,42005,4200557976,1,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,7,5,2,2,2,4,2,-38,12,12003,1200341950,11,6,1,264,10,6,2000,2,3,238,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,5,2012,0,0,-49,1,-50,-50,3,0,1,1011,1011182211,15.2244318115625
25510,262210,1,4,1,1,1,25,1,3,3,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,3,306,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705015,0,2,-20,1,6500,2,1,1,2,2,2,-22,-22,15,150090001,2,21,210410008,2,27,270040001,2,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,1,3,1,6500,2,7,1,13000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,2,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011262210,10.9772727225
25511,182211,1,4,1,1,1,32,1,6,1,1,1,1,3,1,1,1,-3,4,2,2,0,2,1,3,1,5,1,2,-6,-6,-6,-6,1,2,2,2,2,5,506,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,511,5,1,2,2,2,2,2,2,2,6,5,3500,4,2,722,1,2,4,96,2,1,1705015,3,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,11,110110001,2,27,270040001,2,19,190390001,2,14,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,4,2,1,2,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,1,1,1,1,1,1,3,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,7,1,1011,1011182211,15.2244318115625
25610,262210,1,4,1,1,1,32,1,3,3,-2,2,2,3,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,806,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705099,0,2,-20,1,12000,2,1,1,2,2,2,-22,-22,19,190390001,2,12,120480001,2,21,999999997,97,15,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,4,2,1,3,1,12000,2,6,1,12500,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011262210,10.9772727225
25611,182211,1,4,1,1,1,56,1,5,1,1,2,2,6,2,4,1,-3,1,-4,-4,-4,-4,-4,0,0,1,3,2,-6,-6,-6,-6,1,2,2,2,2,15,1503,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,7,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,3,2,3,96,2,1,1215013,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,14,140390001,2,28,280030122,2,4,40030001,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330282,4,2,1,3,1,14000,2,7,3,0,0,-30,2,2,2,2,2,-31,-31,2,4,1,1,2,-33,0,-34,-34,-34,-34,48,48225,4822538884,3,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48225,4822538884,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011182211,15.2244318115625
25710,262210,1,4,1,1,2,28,1,2,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,1,2,1,2,2,4,414,99,2,5,512,2,-13,-13,-13,-13,-13,-13,-13,8,6,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1705099,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,2,20020262,2,14,140510001,2,31,310890001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330282,6,2,1,3,1,13000,2,1,3,13000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,48215,4821545384,8,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011262210,10.9772727225
25711,182211,1,4,1,1,2,47,1,3,3,-2,2,2,6,2,6,1,-3,3,0,3,0,3,1,0,0,7,1,2,-6,-6,-6,-6,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,2,96,2,1,1705099,3,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,2,20041599,2,27,270040001,2,32,320560001,2,14,2,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,2,2,-27,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,4,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48215,4821545384,7,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011182211,15.2244318115625
25810,262210,1,4,1,1,2,25,1,3,2,-2,2,2,6,2,1,2,1,3,0,3,0,1,2,1,1,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,503,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,3,2,-20,99,99999,99,1,2,2,2,2,-22,-22,10,100320001,2,15,150230001,2,28,280090001,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,6,2,1,5,99,999999,99,6,1,999999,99,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2020,2,2,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011262210,10.9772727225
25811,182211,1,4,1,1,1,44,1,6,1,1,2,2,6,2,5,1,-3,6,0,5,1,4,1,1,1,3,1,2,-6,-6,-6,-6,1,2,2,2,2,5,503,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,731,5,2,2,2,2,2,2,2,2,10,7,99999,99,99,337,1,2,4,2,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,9,90080001,2,18,180200083,2,19,190390001,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,2,2,1,1,2,-28,-28,-28,-28,1000,2,2,2,2,2,2,2,-31,-31,2,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,2,1,1011,1011182211,15.2244318115625
25911,182211,1,4,1,1,2,34,1,3,2,-2,2,2,6,2,1,2,1,5,2,3,0,2,2,3,1,5,1,2,-6,-6,-6,-6,1,2,2,2,2,8,816,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,6,1,-15,2,6,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1705099,3,2,-20,2,-21,-21,1,2,2,2,2,-22,-22,27,270040001,2,6,60090001,2,16,161080001,2,16,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,1600,2,2,2,2,2,2,2,-31,-31,2,4,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011182211,15.2244318115625
27210,262210,1,4,1,1,1,36,1,3,2,-2,2,2,6,2,5,1,-3,3,1,2,0,1,1,3,1,6,1,2,-6,-6,-6,-6,1,2,2,2,2,5,501,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,6,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,2,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,13,130510027,2,14,140080001,2,28,280090001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,2,2,-27,2,-28,-28,-28,-28,999998,98,2,2,2,2,2,2,-31,-31,2,4,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011262210,10.9772727225
27310,262210,1,4,1,1,1,45,1,3,2,-2,2,2,3,2,4,1,-3,3,1,2,0,1,1,1,0,1,1,2,-6,-6,-6,-6,2,2,2,2,2,5,505,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,21,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,25,250180374,2,28,280380001,2,2,20040001,2,16,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,2,2,1,3,2,-28,-28,-28,-28,14000,2,2,2,2,2,2,2,-31,-31,2,1,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,2,1,-48,8,2018,0,0,-49,2,1,2,3,0,1,1011,1011262210,10.9772727225
27311,232211,1,4,1,1,1,23,1,1,2,-2,2,2,6,2,6,2,2,5,2,0,0,3,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,4,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,11,110040001,2,10,100120001,2,2,20010133,2,14,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,1,2,2,-27,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,5,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48215,4821545384,9,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,99,1,2,3,0,1,1011,1011232211,13.198863630625
27410,262210,1,4,1,1,1,34,1,6,1,1,2,2,6,2,5,1,-3,6,0,4,2,3,2,1,0,3,3,2,-6,-6,-6,-6,1,2,2,2,2,10,1001,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,933,2,1,2,2,2,2,2,2,2,7,6,500,4,2,111,1,2,2,96,2,1,1705099,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,11,999999999,99,19,190390001,2,28,280320001,2,13,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,4822538884,4,1,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48225,4822538884,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,2,7,1,1011,1011262210,10.9772727225
27411,232211,1,4,1,1,1,47,1,3,3,-2,2,2,3,2,5,1,-3,1,-4,-4,-4,-4,-4,1,3,4,3,3,-6,-6,-6,-6,1,2,2,2,2,3,308,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,3,2,1,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10110001,2,19,190390001,2,13,130500001,2,22,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330291,6,2,1,3,1,18000,2,1,1,18000,2,1,2,2,2,2,2,-31,-31,2,4,2,-32,2,-33,0,-34,-34,-34,-34,48,48225,4822538884,5,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48225,4822538884,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011232211,13.198863630625
